ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Loyalty,Threat
1482272796734791680,@SantorinisSun April 2022 Anies sdh tdk bisa memutuskan kebijakan yg prinsip,april anies putus bijak prinsip,1,0,0,0,0,0,0
1482268585942990850,@SantorinisSun Udah profesinya menjilat orang tdk benar demi duit receh,profesi jilat duit receh,0,0,0,1,0,0,0
1482267449232097282,@SantorinisSun Narasi munafik ...suka memuji orang tdk berakhlak,narasi munafik suka puji akhlak,0,0,0,1,0,0,0
1482262780187398156,@Berty69968038 @AgungSu76387898 @Natalie__Christ @SisiwittFrida Glaaak ...rakyat mn mungkin bs korupsi ? Rokok aja ngutang,glaaak rakyat mn korupsi rokok ngutang,0,0,0,1,0,0,0
1482250348513611779,Kata MUI yg nendang suruh MAAFIN ,mui nendang suruh maafin,0,0,0,0,0,0,0
1482249863568175105,@MrsRachelIn Uang hasil gitu plg enk buat maksiat,uang hasil enk maksiat,0,0,0,1,0,0,0
1482247698724327427,@veraagustian_ @DivHumas_Polri Dibajak sm bajak laut mk nya lama,bajak sm bajak laut,0,0,0,0,0,0,0
1482247423775109125,@Natalie__Christ Cek dl ada yg rontok gak td pagi,cek dl rontok pagi,0,0,1,0,0,0,0
1482245922562387968,@RaniKancana_ Aku sejak blm lahir sdh TIDAK PERCAYA sm Din Syamsudin ,lahir percaya sm din syamsudin,1,0,0,0,0,0,0
1482240153423065088,"DAPAT BAJU BATIK BARU 
Ponakan mau resepsi pernikahan bulan depan, tetap jaga Budaya Nusantara ...pake baju batik https://t.co/jA8tV54fYO",baju batik ponakan resepsi nikah jaga budaya nusantara pakai baju batik,1,0,0,0,0,0,0
1482227137717608452,@al_jendra Drpd membela perbuatan cabul lbh baik buka lokalisasi sekalian ,drpd bela buat cabul lbh buka lokalisasi,0,0,0,0,0,0,0
1482224889801342980,Lihat Presidenku ketawa hatiku bahagia ,lihat presiden ku ketawa hati ku bahagia,1,0,0,0,0,0,0
1482224371217625089,@MrsRachelIn @tukangrosok___ @ListyoSigitP @DivHumas_Polri @Nicho_Silalahi Gak usah ditangkap dah ...bikin Aldo lain lbh banyak lagi ,tangkap bikin aldo lbh,0,0,0,0,0,0,1
1482219065527906308,"Kalo proyek ini gagal seluruh biaya yg timbul aku yg nanggung, kalo berhasil baru itung2 an bisnis",proyek gagal biaya timbul nanggung hasil hitung an bisnis,1,0,0,1,0,0,0
1482217734662660097,@MrsRachelIn @TomCruzz555 Khas wajah perusak negeri mirip2 semua,khas wajah rusak negeri,0,0,0,1,0,0,0
1482216293806002179,Dampaknya nti kalo ada TENDANG-TENDANGAN ANTAR WARGA JUGA JANGAN ADA HUKUMAN,dampak nti tendang tendang warga hukum,0,0,0,0,0,0,1
1482215471487516674,"@Ghurem2 Iyeeeee ....
Main2 di bawah aja sono ...mainan receh plg dampaknya netijen+62 ngomel2 aja ",iyeeeee main sono main receh dampak netijen ngomel,0,0,1,0,0,0,0
1482214595779776514,"@Ghurem2 Aparat n pemerintah kok tdk paham ...
ORANGNYA ITU2 SAJA 
WAJAHNYA ITU2 SAJA 
JUALANNYA ITU2 SAJA 

Ujung2 nya iri dengki sakit hati sm JOKOWI ...prettt dah ...gaya politik mereka TIDAK LAKU ...politik identitas ",aparat perintah paham wajah jual ujung iri dengki sakit hati sm jokowi prettt gaya politik laku politik identitas,1,0,0,1,0,0,0
1482214013388099586,@SKaspani_ong Orang2 sok suci gitu tdk bisa kumpul warga,sok suci kumpul warga,0,0,0,1,0,0,0
1482213055958495233,@Ghurem2 Ceramah setan penuh caci-maki yg lakukan org itu2 saja wajah dan komplotannya sama ...PERUSAK NEGERI,ceramah setan penuh caci maki laku org wajah komplot rusak negeri,0,0,1,1,0,0,0
1482203459927822336,"Kalo Gubernur peduli dng warganya, aku siap bantu memenuhi air bersih u/ warga.",gubernur peduli dng warga bantu penuh air bersih warga,1,0,0,0,0,0,0
1482194456602628103,@anjasmara_ferry Artinya moral mereka spt itu kan ? Punya org lain diembat jg ,arti moral org embat,0,0,0,1,0,0,0
1482192281038102528,@anjasmara_ferry Tdk dosa mmg ...TAPI GOBLOK !!! Pasangan org lain kok dicintai ,dosa mmg bodoh pasang org cinta,0,0,0,1,0,0,0
1482189126724362244,@AgungSu76387898 Gede spt waduk ya tandon uangnya ,gede waduk tandon uang,0,0,0,0,0,0,0
1482186980020862976,@tony_upr @Sigitz49425921 Iso tp gak koyok sg asli,iso koyok sg asli,0,0,0,0,0,0,0
1482186432601280514,@anjasmara_ferry Ustadz sesat itu ....jng diikuti mulutnya rusak,ustadz sesat jng ikut mulut rusak,0,0,0,1,0,0,0
1482175918043185154,@anto_winarno Istri hasil kawin kontrak aja yg dijaminken ,istri hasil kawin kontrak dijaminken,0,0,0,0,0,0,0
1482174833626853381,"@cagubnyinyir2 @Frans_Priyo @Bengkeltanah201 Rusak ...Cak Imin kalo sampean komen gitu. Biarlah proses hukum tetap berjalan, jika mmg tdk bersalah knp sampean ikut takut ? Knp sampean ikut campur ? Salah benar serahkan kpd proses hukum jng ada yg intervensi.",rusak cak imin sampean komen proses hukum jalan mmg salah sampean takut sampean campur salah serah proses hukum jng intervensi,0,0,0,1,0,0,0
1482032119123636226,@Amir8415 @Cintada16 Paling suka aku jika tontonan gini DIBIARKAN di NKRI ,suka tonton gin biar nkri,0,0,0,0,0,0,0
1482031016864714756,Hmm ...barusan jd tersangka lho https://t.co/vdgEr6MAV9,hmm barusan sangka lho,0,0,0,0,0,0,0
1482030757178589187,@anjasmara_ferry @TambengR Lha mmg pengamat bikin bingung tugasnya ,lha mmg amat bikin bingung tugas,0,0,0,0,0,0,0
1482029664835350530,@SantorinisSun MUI kerjain apapun HALAL,mui kerjain apa halal,0,0,0,0,0,0,0
1482028286087933953,@veraagustian_ Banyak ...dr gaya bicara dan pola pikirnya mudah diketahui tp sm duit tetap rakus,dr gaya bicara pola pikir mudah sm duit rakus,0,0,0,1,0,0,0
1482027760440987650,@veraagustian_ Rata2 ASN yg keracunan faham radikal kegiatannya MERUSAK,asn racun faham radikal rusak,0,0,0,1,0,0,0
1482025302020681730,@NyaiiBubu Tercapai cita2 nya ...bisa tenar bisa terkenal meski lewat penjara ,capai cita tenar kenal penjara,0,0,0,0,0,0,0
1482024369295695876,"Terimakasih Pak OWI ...
Indonesia ada MotoGP Mandalika ...",terimakasih owi indonesia motogp mandalika,0,0,0,0,0,0,0
1482023824308998150,@Sigitz49425921 @musniumar kamu lain kali meggalang teman yg pinter ...jng yg goblok2 gini dikumpulin ...,meggalang teman pinter jng bodoh gin dikumpulin,0,0,0,1,0,0,0
1482023144068382721,"Pigai IKI OMONG OPO ? 
Kamu sdh laku lagi di NKRI ...silakan pilih negara mana yg kamu suka",pigai iki omong opo laku nkri sila pilih negara suka,1,0,0,0,0,0,0
1482018450222772224,Gak usah ditangkap ...BIARKAN TEROS JADI TONTONAN ...,tangkap biar ros tonton,0,0,0,0,0,0,0
1482014423997100036,@MARQUEZ__93 Penindakan yg lambat bisa merugikan masyarakat !!! Bukti sdh ada tamgkap saja drpd banyak pertimbangan,tindak lambat rugi masyarakat bukti tamgkap drpd timbang,0,0,0,0,0,0,0
1482013228079415299,@AgungSu76387898 @anjasmara_ferry Kirain Formula E ....bikin jaget aja berita ini,kirain formula e bikin jaget berita,0,0,0,0,0,0,0
1482013055437656065,@mahasiswigenz Kekuatan politik identitas perusak demokrasi kumpul jadi satu,kuat politik identitas rusak demokrasi kumpul,1,0,0,1,0,0,0
1482012766328487936,Logika terbalik LAGI MARAK DIBANGUN oleh mereka komplotan politisi gagal yg sdg berusaha dikejar sampe 2024. Bakal lbh banyak lagi hal spt ini,logika balik marak bangun komplot politis gagal sdg usaha kejar lbh,0,0,0,1,0,0,0
1482010674314489863,@alextham878 Uang korupsi sampe DITAMPUNG ??? Sebesar apa uangnya ??? Hukum mati saja pelakunya !!!,uang korupsi tampung uang hukum mati laku,0,0,0,1,0,0,0
1482010319673520131,"MUI bikin ribet ...skrg jg suka INTERVENSI MASALAH HUKUM !!! 
Politik sudah 
Sosial sudah 
Kebudayaan sudah 

hancur lebur ...MUI bikin bingung",mui bikin ribet skrg suka intervensi hukum politik sosial budaya hancur lebur mui bikin bingung,0,0,0,0,0,0,0
1482009153082396676,@akulah50025644 Apa2 an pesantren ini !!! Perbuatan cabul kol dilindungi ???,an pesantren buat cabul kol lindung,0,0,0,0,0,0,0
1482008191370412036,@ChokyBravo Kirain dia manusia suci tanpa dosa,kirain manusia suci dosa,0,0,0,1,0,0,0
1482007300038864896,Berbuat CABUL kok msh sok suci sok bersih ...SIKAT SAJA POLRI JANGAN TAKUT !!!,buat cabul sok suci sok bersih sikat polri takut,0,0,0,1,0,0,0
1482006786639286274,@FauziSyakur Ajur negeri ku dilipet kadrun ,ajur negeri ku dilipet kadrun,0,0,1,0,0,0,0
1482006433109782533,@Ghurem2 Sdh tahu pemimpin goblok ...disorakin teros ...apa gak dosa ...soraki org goblok ???,pimpin bodoh disorakin ros dosa sorak org bodoh,0,0,0,1,0,0,0
1482006204646047745,@FauziSyakur Kok jd ribet sih proses pilih Presiden aja diaduk dng ancaman DOSA segala ...,ribet proses pilih presiden aduk dng ancam dosa,0,0,0,1,0,0,0
1482003841134755848,"@Ghurem2 Lha gitu medianya kok NGOMPORI TEROS ? Pendukungnya kok membela teros ? 
Sejak kapan kegoblokan dijadikan dasar u/ mimpin daerah ???",lha media ngompori ros dukung bela ros goblok jadi dasar mimpin daerah,0,0,0,1,0,0,0
1482002752394108929,@Ghurem2 Sejak Anies jd Gubernur ...jabatan Gubernur berubah jd LUCU,anies gubernur jabat gubernur ubah lucu,0,0,0,1,0,0,0
1482001470879059971,Semoga 2022 ini terakhir aku baca konten ttg Gubernur dan Wagub DKI Jkt yg bisa bikin mual mules dan mencret,moga baca konten gubernur wagub dki jakarta bikin mual mules mencret,0,0,1,0,0,0,0
1482000508353417219,Lama2 ada aturan ...wajib coblos ...tdk coblos berdosa ??? https://t.co/ewCdiKX7Sv,atur wajib coblos coblos dosa,0,0,0,1,0,0,0
1481999751021477888,Mending melacur sini ...yg mau hukum cambuk gak akan bisa ,lebih baik lacur hukum cambuk,0,0,0,0,0,0,1
1481997022760960003,"PENEBAR DOSA ??? 
Ini orang mau jd Cakon Presiden ato mau NEBAR DOSA ke seluruh Indonesia ....
Politik Identitas makin keblinger  https://t.co/u2IPJuOyAW",tebar dosa cakon presiden nebar dosa indonesia politik identitas keblinger,0,0,0,1,0,0,0
1481992278369771522,Kebal hukum ciptaan bohir ....sapa berani menindak ????,kebal hukum cipta bohir sapa berani tindak,0,0,0,1,0,0,0
1481991599077081089,@SKaspani_ong Dolek duit receh gawe mbadok,dolek duit receh kerja mbadok,0,0,0,0,0,0,0
1481991219685511169,@NyaiiBubu @mahasiswigenz Semoga segera dpt kontrak iklan dr Pepsodent ,moga kontrak iklan dr pepsodent,0,0,0,0,0,0,0
1481990997370617860,"@Aareuyan Dibayar berapa bisa kesurupan ngamok ngoce gak jelas dan sakit hati kpd pemerintah ??? 
Mosok ngoce gini dimedsos GRATIS ???",bayar surup ngamok ngoce sakit hati perintah ngoce gin dimedsos gratis,0,0,0,1,0,0,0
1481990503621349377,Gorengan ...politisi gagal makin panas menjelang 2024. Mereka berkumpul berserikat berpendapat dng rasa sakit hati dan iri kepada satu orang ....JOKOWI Presiden yg sukses membuat mereka MATI KUTU. Gak bisa korupsi gak bisa dpt jatah jabatan ...ajur jum ,goreng politis gagal panas jelang kumpul serikat berpendapat dng sakit hati iri jokowi presiden sukses mati kutu korupsi jatah jabat ajur jum,0,0,0,1,0,0,0
1481989788316364800,@mahasiswigenz Semua suruh nahan Pong Ompong ...emang kamu itu siapa Pong ???,suruh nahan pong ompong pong,0,0,1,0,0,0,0
1481976659410845698,@Frans_Priyo Mau main cara apapun silakan tp jng korbankan masyarakat u/ diadu domba,main apa sila jng korban masyarakat adu domba,0,0,0,1,0,0,0
1481972320302678016,Partai tukang obok-obok agams,partai tukang obok obok agams,0,0,0,1,0,0,0
1481968164699537409,"Penegakkan hukumnya yg lemah !!! Sdh jelas MELANGGAR PASAL 160 KUHP ttg pidana PENGHASUTAN, knp korlapnya TIDAK DITANGKAP ???",tegak hukum lemah langgar pasal kuhp pidana hasut korlapnya tangkap,0,0,0,1,0,0,0
1481966571954524166,"@Frans_Priyo Hmmm ...dpt bayaran dng cara memperkeruh keadaan ? 
Itu hak mereka ...yg aku lawan adalah dampaknya ke masyarakat, itu sangat merugikan bahkan itu ada pelanggaran pidananya sesuai UU ITE.",hmmm bayar dng keruh hak lawan dampak masyarakat rugi langgar pidana uu ite,0,0,0,1,0,0,0
1481965117851914242,@SantorinisSun Kayak main tik-tok aja mereka,kayak main tik tok,0,0,1,0,0,0,0
1481964963015331842,Kamu musuhan sm aku ...pasti aku km cakar nti ,musuh sm cakar nti,0,0,0,0,0,0,0
1481964734350258181,Iya ...aku sdh bosen cari duit ...biar duit yg datang ke aku ,bosen cari duit duit,0,0,0,0,0,0,0
1481964584219340800,"@SantorinisSun Ini kerjaan bohir !!! 
Bayar org buat ngoce sana-sini jelekin pemerintah hanya berdasarkan opini.",kerja bohir bayar org ngoce jelekin perintah opini,0,0,0,1,0,0,0
1481963915567599617,"@DodonOndel Iya ...
Lihat tontonan gak waras gitu repot juga",lihat tonton waras repot,0,0,1,0,0,0,0
1481963692803883012,"Buat yg tidak mau dukung Kribo ...silakan itu hak anda, tdk perlu caci-maki disini kotori TL ku",dukung kribo sila hak caci maki kotor ku,0,0,0,1,0,0,0
1481963219036291074,"Terimakasih SOLO 
Sudah berbuat sukseskan vaksin u/ anak-anak ",terimakasih solo buat sukses vaksin anak anak,1,0,0,0,0,0,0
1481952791300276228,@mahasiswigenz Ketika agama dijamah manusia bernafsu setan ...pencabulan semakin maraja lela,agama jamah manusia nafsu setan cabul maraja lela,1,0,0,1,0,0,0
1481952379860037636,@shield17845 Ya begitulah nasibku ...ditolak tambah sukses ,nasib ku tolak sukses,0,0,0,0,0,0,0
1481952166042816515,@anjasmara_ferry MUI jng ikut soran-saran ikut campur urusan hukum. Tersangka sdh punya pengacara ...ngapain MUI ikut sok sibuk,mui jng soran saran campur urus hukum sangka acara sedang apa mui sok sibuk,0,0,0,1,0,0,0
1481949469906444291,"Bandar Narkoba 
Bandar Togel 
Bandar Judi ...
semua itu pekerjaan terlarang pasti diburuh Polisi dan ditangkap. 
Bandar Djakarta tetap aman dan damai ya mak ???",bandar narkotika psikotropika dan obat larang bandar toto gelap bandar judi kerja larang buruh polisi tangkap bandar djakarta aman damai,0,0,0,1,0,0,0
1481948671743004672,@Thalomoan1 Cari duitnya yg salah jalan ...mereka blm sampe fase duit yg datang mencari kita.,cari duit salah jalan fase duit,0,0,0,1,0,0,0
1481947178616897536,"@KaredokLeunca__ @ListyoSigitP Siap ....bakar-bakar mak ...
Bakar Ikan Gurame ...drun ",bakar bakar bakar ikan gurame drun,0,0,1,0,0,0,0
1481945922804543488,@Thalomoan1 Sekolah tinggi tp gak pinter cari duit akhirnya diperbudak duit ...oalah kasihan nasib mereka,sekolah pinter cari duit budak duit oalah kasihan nasib,0,0,0,1,0,0,0
1481945674900176899,"@2Ariesule213 Td kutelp temanku Rektor sambil tanya "" Apakah jabatan rektor bisa STOP kasus/perkara hukum "" 
Dia jwb ...sampean jancokan Cak ...",kutelp teman ku rektor jabat rektor stop perkara hukum sampean jancokan cak,0,0,0,1,0,0,0
1481944035472609287,"@shield17845 Aku kerja serius tdk ada yg mau terima, yowes kerja dewe aja ...giliran sukses mereka mau gabung. Jiaaancok ...sukses gabungan enak di dia sakit di aku ",kerja terima ya sudah kerja dewe gilir sukses gabung jiaaancok sukses gabung enak sakit,0,0,0,0,0,0,0
1481943374605484036,@Thalomoan1 Sekolah makin tinggi hrs nya makin bijak bkn makin gagal paham,sekolah bijak gagal paham,0,0,0,1,0,0,0
1481941693092233220,"@syahirularif Wkwkwk ...Wak Rektor besok kukasik proyek bikin lampu setopan ya ? 
Tp warna lampunya merah semua ....biar STOP BENERAN .",wak rektor besok kukasik proyek bikin lampu setop warna lampu merah stop beneran,0,0,0,0,0,0,0
1481941117797289987,"@shield17845 Iyaaak ...
Mbengkel tanah bisa punya tanah n rumah banyak ...bisa ngaji sampe naik haji ke Mekkah tanpa caci-maki. Yg ptg hidup rukun dan damai dng sesama umat beragama. ",iyaaak mbengkel tanah tanah rumah ngaji haji mek caci maki ptg rukun damai dng umat agama,1,0,0,1,0,0,0
1481939992826245120,@shield17845 Jng sok suci krn merasa kenal agama ...ingat msh banyak orang bersih dan orang yg lbh suci meski minim ilmu agama. Agama bukan satu2 nya ilmu di dunia yg hrs kita pelajari.,jng sok suci kenal agama bersih lbh suci minim ilmu agama agama ilmu dunia ajar,1,0,0,0,0,0,0
1481939272500330496,"Sejak kapan Rektor bisa STOP kasus / perkara hukum ??? 
Enak dong bisa main stopan seenaknya dewe ",rektor stop perkara hukum enak main stop dewe,0,0,0,1,0,0,0
1481938566900969472,@KaredokLeunca__ @ListyoSigitP Enak ke Bandar Djakarta ...makan Ikan Bakar dipinggir pantai ...,enak bandar djakarta makan ikan bakar pinggir pantai,0,0,0,0,0,0,0
1481936897442136066,"SORE2 NEMU AKUN MUNAFIK
Ngakunya sbg Warga Negara Indonesia, makan minum dan hidup cari nafkah di Indonesia, antri bansos paling depan. Tp nyinyir dan tdk punya rasa kebangsaan thd Indonesia. Org munafik BISA MASUK SURGA KATA MEREKA. https://t.co/NMsAvFKvlb",sore nemu akun munafik ngakunya sbg warga negara indonesia makan minum cari nafkah indonesia antri bansos nyinyir bangsa indonesia org munafik masuk surga,1,0,0,1,0,0,0
1481931244472782849,@alextham878 Ada junto pasal UU ITE itu ...bisa dilakukan penahanan,junto pasal uu ite tahan,0,0,0,1,0,0,1
1481930980013514754,Tersangka ...sdh cukup bukti n pasal nya bisa ditahan itu diac,sangka bukti pasal tahan diac,0,0,0,1,0,0,0
1481929450531221504,Contoh BURUK penegakkan hukum di Negeri ini jika aksi provokasi spt ini dibiarkan,buruk tegak hukum negeri aksi provokasi biar,0,0,0,1,0,0,0
1481928637926772738,@Aareuyan Kalo lihat Pasal yg dikenakan 90% dia bisa ditahan,lihat pasal kena tahan,0,0,0,0,0,0,1
1481843054617464836,@SantorinisSun Sejak 17 tahun sdh ada yg diduga lakukan pengkaderan di NKRI,duga laku pengkaderan nkri,0,0,0,0,0,0,0
1481842630371995648,@MrsRachelIn Langsung ditindak saja drpd dia nebar kebohongan,tindak drpd nebar bohong,0,0,0,1,0,0,0
1481842433881427968,"Radikalisme tdk tumbuh krn kebetulan, tp ada proses panjang terstruktur, sistematis dan masif",radikalisme tumbuh proses struktur sistematis masif,1,0,0,1,0,0,0
1481841292997173248,@Cintada16 Yaman PESEK sengaja bikin onar,yaman pesek sengaja bikin onar,0,0,0,1,0,0,0
1481841024360419330,@SantorinisSun Ada HTI dan FPI radikalisme dipelihara,hti fpi radikalisme pelihara,1,0,0,0,0,0,0
1481831585041489920,"SALAM JUM'AT BERKAH HABIB
Semoga sehat selalu kepada  para Habaib yg telah membela Bangsa dan Negara Indonesia dng menegakkan kebenaran hidup rukun dan damai sesama Umat Beragama. https://t.co/Um5CVv68bx",salam jum at berkah habib moga sehat habaib bela bangsa negara indonesia dng tegak benar rukun damai umat agama,1,0,0,0,0,0,0
1481691979717443585,@Natalie__Christ Maksudku ....mereka yg ditagar itu mmg diduga langgar Pasal 160 KUHP,maksud ku tagar mmg duga langgar pasal kuhp,0,0,0,1,0,0,0
1481686034065018881,"@anjasmara_ferry Mmg pengajiannya di Masjid, tp diviralkan ke publik via medsos, itu melanggar pidana Pasal 160 ttg Penghasutan. 
 https://t.co/9hOcN1tpYu",mmg kaji masjid diviralkan publik medsos langgar pidana pasal hasut,0,0,0,1,0,0,0
1481680306633842688,"@anjasmara_ferry Wkwkwk ....Bacot asal njeplak, Pancasila itu sdh harga mati tdk bisa diotak-atik lg sbg DASAR NEGARA.",banyak bicara njeplak pancasila harga mati otak atik sbg dasar negara,1,0,0,0,0,0,0
1481678598662934530,"BABE ALDO BISA LANGSUNG DIPIDANA !!! 
Ini Delik Formil melanggar Pasal 160 KUHP ttg Penghasutan https://t.co/0rJT5JOxYP",babe aldo delik formil langgar pasal kuhp hasut,0,0,0,1,0,0,0
1481678063704612864,Provokasi Berjama'ah ...ditebar dng topik yg sama ...HATI2 JEBAKAN BATMAN. Karena materi tsb tdk sesuai dng aturan UU yg berlaku,provokasi berjama ah tebar dng topik hati jebak batman materi tsb dng atur uu,0,0,0,1,0,0,0
1481326568106442752,@MrsRachelIn Contoh material haram ...duit hasil stempel,material haram duit hasil stempel,0,0,0,1,0,0,0
1481324822613299202,"Satunya SUMUR RESAPAN
Satunya lagi PINJEM RESAPAN",sumur resap pinjem resap,0,0,1,0,0,0,0
1481323872050102275,@safira_floran @Aryprasetyo85 Sama ini ...kembar gagal kerja PANSOS MULU,kembar gagal kerja pansos melulu,0,0,0,1,0,0,0
1481322828742148096,@safira_floran @Aryprasetyo85 Sptnya di Jkt buat Sumur Resapan,sptnya jakarta sumur resap,0,0,1,0,0,0,0
1481311086079279106,@al_jendra @TofaTofa_id Duit logam aja dia doyan aplg yg warna merah,duit logam doyan aplg warna merah,0,0,0,0,0,0,0
1481310539322359808,@al_jendra Budaya Nusantara itu kaya ...sajen aja ada uangnya banyak. Jng tau @TofaTofa_id nanti DICURI,budaya nusantara kaya sajen uang jng curi,0,0,0,1,0,0,0
1481310232035098625,"@KaredokLeunca__ Presisi ...prediksi ...prustasi ...
glaaak ",presisi prediksi prustasi glaaak,0,0,0,1,0,0,0
1481309062780559360,"@KaredokLeunca__ Habis Presisi 
Prediksi ...besok apalagi ...??? 
Glaaak ...",habis presisi prediksi besok glaaak,0,0,0,0,0,0,0
1481308030210031617,"@Maya83206301 @TofaTofa_id @DavidWijaya82 @kangdede78 @__AnakKolong @_SEKNAS_RI @ChusnulCh__ @RD_4WR1212 Sapa itu Si Bahar ??? 
Lumayan sdh diem mulutnya sejak dipenjara",sapa bahar lumayan diem mulut penjara,0,0,0,1,0,0,0
1481303700123828224,"Diduga ada unsur penghinaan itu, jika FH ternyata tidak sakit jiwa",duga unsur hina fh sakit jiwa,0,0,0,1,0,0,0
1481303228625342466,"@SantorinisSun Dng banyak saksi yg sdh memberikan keterangan, FH sulit lolos dr pasal-pasal UU ITE yg disangkakan",dng saksi terang fh sulit lolos dr pasal pasal uu ite sangka,0,0,0,1,0,0,0
1481300638982377472,"@SKaspani_ong Lanang tembelek !!! 
Istri kok dijadikan jaminan ...cuk",lanang tembelek istri jadi jamin,0,0,0,0,0,0,0
1481299961740673024,@Suwarno888 @NyaiiBubu Hmmm ....kena kutukan sesajen https://t.co/aviNDE7ejx,hmmm kena kutuk sesajen,0,0,0,0,0,0,0
1481298239911518215,Nemu wanita liar dmn itu ?,nemu wanita liar dmn,0,0,0,0,0,0,0
1481297943491915777,"@NyaiiBubu Hallo Pak Pengacara 
Spontan itu tdk dishooting 
Spontan itu tdk divideo 
Spontan itu tdk disebarkan 

Hallo ...dalil anda itu lho yg spontan yg mana ? ",hallo acara spontan dishooting spontan video spontan sebar hallo dalil lho spontan,0,0,0,0,0,0,0
1481292408956813312,Biar panjang gambarnya ...tdk prl ditindak tegas biar kebal hukum  https://t.co/x98qpZ8iok,gambar prl tindak kebal hukum,0,0,0,1,0,0,1
1481291231330455559,@Pepesankosong_7 Kampanye 1 putaran sdh klenger dia ...glaaak,kampanye putar klenger glaaak,0,0,1,0,0,0,0
1481289738258894855,Minum fifis onta biar pintar https://t.co/2lhU11HJ9S,minum fifis onta pintar,0,0,1,0,0,0,0
1481289439808987136,Biarin aja ...mungkin bagi KPK Pemprov DKI Jkt itu jauuuh sekali sampe gak kejangkau,biarin kpk pemprov dki jakarta jauuuh jangkau,0,0,0,1,0,0,0
1481285949342781442,"TAHU TEK SUROBOYO 
Tanpa sesajen biar tdk ditendang kadrun  https://t.co/XYvsV3XpGU",tek suroboyo sesajen tendang kadrun,0,0,1,0,0,0,0
1481284449732292610,tangkap saja sblm dia kebal hukum https://t.co/ljKn3pJYAK,tangkap sblm kebal hukum,0,0,0,0,0,0,1
1481284125512581120,"Laki2 macam apa itu ? 
Istri dijadikan jaminan ? 
Memalukan",laki istri jadi jamin malu,0,0,0,1,0,0,0
1481283642609770498,"@KaredokLeunca__ Kucermati wajahnya yg cabul ...sadis banget itu orang. 
Hukum Mati sangat tepat bagi Jidat Cabul",ku cermat wajah cabul sadis hukum mati jidat cabul,0,0,0,0,0,0,1
1481283273213227008,"@LekMarteg Pembalaan CAP OPO IKI ? 
Aksi spontan itu ....: 
TIdak divideo 
Tidak dishooting 
Tidak disebarkan via medsos 

Ah kamu jelas langgar UU ITE bikin onar nebar kebencian dll",bala cap opo iki aksi spontan video dishooting sebar medsos ah langgar uu ite bikin onar nebar benci dan lain,0,0,0,1,0,0,0
1481282223584460803,"Orang faham radikal ANTI BUDAYA NUSANTARA !!! 
Tdk mungkin aksi spontan dishooting ...divideo ...disebarkan ...aaah pembelaan CAP OPO IKI ...ketawa NGAKAK AKU ",faham radikal anti budaya nusantara aksi spontan dishooting video sebar aaah bela cap opo iki ketawa,1,0,0,0,0,0,0
1481277455759732739,@Afridu6 Slamet bin Kadal ketawa ,slamet bin kadal ketawa,0,0,1,0,0,0,0
1481277332782718977,"@MardaniAliSera Kamu sdh kesana belum ? 
Kamu tahu kondisi alam disana belum ? Mana buktinya jika ada yg nentang ? 
Narasimu dangkal tanpa kajian asal njeplak gaya gemulai ",kesana alam bukti nentang narasi dangkal kaji njeplak gaya gemulai,0,0,0,1,0,0,0
1481276394047172612,"@Ivanthery Memalukan ...
Jaminan BPKB Mobil 
Sertipikat Tanah 
itu msh terhormat ...ini Istri dijaminkan ",malu jamin bpkb mobil sertipikat tanah hormat istri jamin,0,0,0,0,0,0,0
1481275727085735936,"Laki2 Cap Opo Iki ??? 
Istri kok dijadikan JAMINAN ?
Gitu minta masuk Surga ",laki cap opo iki istri jadi jamin masuk surga,0,0,0,0,0,0,0
1481275377410777089,@KaredokLeunca__ Guru Ngaji ...cabul lagi cabul terus ...Guru Ngaji sebaiknya disertifikasi dan di tes kejiwaan,guru ngaji cabul cabul guru ngaji sertifikasi tes jiwa,0,0,0,0,0,0,0
1481274658263793668,Tetap adem mawon Mas Gibran ...ora salah yo tetep nyante ...lapor balik beres. Lgpl KPK msh libur tahun baru ,adem mawon gibran ora salah tetep nyante lapor beres lgpl kpk libur,1,0,0,1,0,0,0
1481274038819635200,@ArdiSurakarta Ra ono kadrun jenenge Slamet ...sg ono Ahmed bin Kadal,ono kadrun jenenge slamet sg ono ahmed bin kadal,0,0,1,0,0,0,0
1481273217088393216,Slamet bin Kadal ...pedagang Fifis Onta ...kaya raya banyak dosa  https://t.co/FcVUub8ey3,slamet bin kadal dagang fifis onta kaya raya dosa,0,0,1,1,0,0,0
1481271926291333120,@U_HcintaNKRI @ArdiSurakarta @Jarik @maheswaripoetry @Lohan2828 @PickoWINcit_X @seruanhl @lamerona @AriHend95106868 @B3doel___ @Suwarno888 Koncoku jenenge Slamet bin Kadal,konco ku jenenge slamet bin kadal,0,0,1,0,0,0,0
1481271644828364803,"SELAMAT MALAM SPONSOR
Duit banyak kau hamburkan buat bayar mulut banyak bacot ...nebar hoax nebar kebencian dan kebohongan. Ujung2 nya mengganggu kekuasaan ...hrsnya dng duit banyak anda bisa jd penguasa, tp anda tdk dikehendaki rakyat ...dasar cukong  https://t.co/I9ShF7mmMX",selamat malam sponsor duit hambur bayar mulut banyak bicara nebar isu bohong nebar benci bohong ujung ganggu kuasa hrsnya dng duit kuasa hendak rakyat dasar cukong,1,0,0,1,0,0,0
